472,问题描述中没有提供具体的票价信息，因此无法直接比较乘飞机和乘火车的价格差。如果需要一个具体的计算方法，请提供更多关于票价的信息。
473,125.6
474,1.5
475,21
476,534
477,0.0978
478,48
479,297
480,32
481,533
482,53/60
483,3.2
484,840
485,280
486,132
487,216
488,16
489,968
490,42.8
491,8
492,140
493,44.72
494,440
495,92.34
496,1080
497,1440
498,80
499,1344
500,272
501,1005
502,960
503,1
504,866
505,639
506,600
507,600
508,188.4
509,4
510,13.2
511,14
512,1
513,3.125
514,1160
515,3
516,1208
517,0.49
518,2
519,441
520,45
521,8
522,355
523,900
524,0
525,50
526,340
527,10400
528,30
529,1896
530,120
531,7.3
532,30
533,16.2
534,6
535,4500
536,1.44
537,22
538,7
539,96
540,270
541,0.8
542,216
543,600
544,44
545,80
546,6.82
547,84
548,10
549,108
550,1730
551,25
552,54
553,4.5
554,1100
555,750
556,11
557,420
558,20.24
559,43.12
560,0.36
561,6
562,23
563,40
564,54
565,60
566,7380
567,147
568,560
569,1000
570,11
571,16.8
572,21320.75
573,24
574,500
575,44.85
576,4.5
577,2
578,1000
579,480
580,0.8
581,40
582,348.6
583,576
584,1
585,12
586,36
587,22
588,100
589,240
590,6
591,16
592,20
593,1.256
594,2
595,50.24
596,3.6
597,1122
598,0.75
599,20000
600,1176
601,5
602,3
603,50
604,125
605,5
606,25
607,20
608,4
609,62
610,9000
611,18
612,58
613,0.03
614,9.6
615,9360
616,16.50
617,5000
618,28260
619,90
620,99.4
621,50
622,318.31
623,114
624,196
625,15
626,440
627,180
628,5.25
629,36
630,15
631,314
632,3.33
633,2000
634,0.108
635,19
636,93.75%
637,25%
638,99%
639,60
640,2.63
641,5
642,45
643,32
644,225
645,30.67
646,6
647,14
648,215
649,26.67
650,340
651,60
652,11
653,25
654,45.26%
655,49
656,20
657,98%
658,4
659,95%
660,60
661,480
662,950
663,75%
664,60
665,1094.5
666,50
667,25
668,31
669,4
670,60
671,735
672,10
673,1.6
674,50
675,8
676,8
677,29
678,103.06%
679,96%
680,6
681,4.6
682,80
683,450
684,12
685,21
686,1200
687,150
688,1.44
689,12.105
690,320
691,1500
692,81
693,71
694,80
695,522
696,16
697,20
698,31/40
699,60
700,300
701,24
702,5
703,1.2
704,9
705,49
706,94
707,5/8
708,20
709,66
710,3.2
711,57
712,15
713,0.3
714,11.11
715,0.025
716,4800000
717,0.0096
718,4
719,264
720,0.015
721,0.251
722,149.5
723,556
724,0
725,17
726,42.5
727,117
728,80
729,160
730,4
731,0
732,32
733,100
734,29.5
735,8
736,1
737,1.25
738,52.5
739,160
740,95%
741,2.5
742,4
743,5
744,500
745,80
746,32
747,15.6
748,30
749,324
750,3
751,124
752,28
753,11
754,323
755,2.5
756,0
757,32
758,90
759,6400
760,858.2
761,2.67
762,868.46
763,1
764,11
765,3200
766,21942
767,0.76
768,2000
769,10
770,878
771,470
772,187
773,1
774,0.6
775,7
776,100.56
777,56.4
778,420
779,4
780,5
781,15840
782,2080
783,2
784,117
785,156
786,3.14
787,5
788,670
789,8
790,98%
791,20.25
792,625
793,2
794,19.72
795,490
796,5
797,90
798,4
799,64
800,147.25
801,6.28
802,56
803,3654
804,14.25
805,32.93
806,500
807,104
808,2
809,41
810,4.8
811,5.5
812,500
813,5.27
814,25
815,4000
816,2420
817,13
818,30
819,160
820,35
821,360
822,88
823,4.29
824,100.96
825,10.5
826,1
827,20%
828,120
829,20
830,290
831,160
832,0.1002
833,30
834,744
835,1
836,70
837,40
838,76
839,5
840,4
841,90
842,8
843,6.69
844,546
845,78
846,0
847,42
848,8.8
849,20
850,30
851,1650
852,101
853,18
854,20
855,42.5
856,60
857,350
858,10.5
859,1
860,9
861,600
862,48
863,7
864,0.000036
865,11
866,0.00103125
867,1235
868,36.3
869,4
870,13.2
871,119.952
872,9
873,62
874,48
875,17
876,6191
877,14.29%
878,0.5
879,25
880,80
881,10.20
882,75
883,426
884,8
885,11
886,4096
887,0.471069
888,3
889,29
890,18
891,6006
892,1920
893,20
894,180
895,7
896,315.79
897,10
898,96
899,24
900,4000
901,46
902,5.3897
903,3
904,3
905,0.000024
906,11
907,105
908,1140
909,131.83
910,7.5
911,20.36
912,450
913,8
914,19.8667
915,385
916,0676000
917,141.3
918,188.4
919,3.87
920,200
921,4
922,6
923,75.95%
924,80
925,64
926,104.17%
927,13/1
928,30
929,16.67
930,31250
931,5642
932,480
933,226.08
934,7.1
935,1405
936,75
937,72
938,6.66
939,11
940,96
941,34.1
942,210
943,3
944,24
945,12
946,176
947,6
948,90
949,32
950,0.6
951,20
952,32
953,54
954,500
955,10
956,16
957,14400
958,1069.28
959,260000000
960,1/10
961,7
962,640
963,643.25
964,16
965,22.75
966,340
967,27
968,4
969,8
970,62.292
971,9
972,3424
973,122.48
974,31
975,12
976,70
977,16.8
978,1.925
979,910
980,182.90
981,7200
982,30
983,448
984,7.87%
985,74
986,32
987,10
988,5
989,110
990,8
991,2760
992,1743
993,700
994,5.88%
995,680
996,11
997,324
998,72
999,1
1000,31.4
1001,35
1002,59
1003,135
1004,6
1005,110%
1006,500
1007,31
1008,8628
1009,1/4
1010,0.5
1011,163
1012,312.5
1013,4.17%
1014,12
1015,10
1016,2.4
1017,450
1018,60
1019,3
1020,8
1021,50%
1022,40%
1023,5
1024,10
1025,40113.33
1026,16000
1027,1
1028,63
1029,88
1030,12
1031,2
1032,8
1033,10
1034,7
1035,114
1036,5.564
1037,30
1038,900
1039,0.91
1040,8
1041,6300
1042,2
1043,0.625
1044,36.85
1045,9261
1046,16
1047,96
1048,12169
1049,825
1050,60
1051,1
1052,240
1053,25
1054,4500
1055,000
1056,5.97
1057,226.08
1058,11
1059,512
1060,150
1061,11
1062,3.77
1063,2
1064,0
1065,20
1066,35
1067,12
1068,90
1069,195
1070,55
1071,12.5
1072,114
1073,284
1074,25
1075,4088
1076,15
1077,272
1078,0.6
1079,40
1080,1200
1081,84
1082,25
1083,6
1084,130
1085,12.2
1086,20
1087,480
1088,4
1089,0.0144
1090,120
1091,45
1092,4875
1093,280
1094,832
1095,4.5
1096,1440
1097,8
1098,135
1099,120
1100,7
1101,16
1102,859
1103,15
1104,285
1105,5
1106,48.4
1107,60
1108,2.64
1109,16
1110,27
1111,3
1112,44.32
1113,33.33%
1114,800
1115,68
1116,4.5
1117,70
1118,8
1119,3
1120,15
1121,30
1122,18
1123,10
1124,16
1125,8
1126,14
1127,1.4
1128,10000
1129,66.67
1130,0.66
1131,6
1132,30
1133,550
1134,128
1135,75
1136,30.05
1137,77
1138,8
1139,200
1140,4500
1141,27
1142,0.5
1143,180
1144,15
1145,4
1146,300
1147,1/4
1148,32
1149,12.3
1150,4.115
1151,10
1152,2
1153,770
1154,2.94
1155,0.304
1156,1
1157,30
1158,1154
1159,60
1160,21
1161,432
1162,64
1163,90
1164,9165
1165,12
1166,10
1167,50
1168,0
1169,15
1170,119.56%
1171,4125
1172,120
1173,200
1174,3000
1175,98
1176,60
1177,1500
1178,7000
1179,276
1180,0.28
1181,450000000000
1182,24
1183,35
1184,42
1185,240
1186,7
1187,100
1188,460
1189,400
1190,2.67
1191,60
1192,2.7
1193,11250
1194,96
1195,5%
1196,15
1197,45
1198,270
1199,1.84
1200,15
1201,2.5
1202,1
1203,25%
1204,51
1205,9.6
1206,19
1207,188
1208,3
1209,3
1210,3
1211,27.27
1212,8.24
1213,95
1214,0.6
1215,5
1216,12
1217,14
1218,12
1219,750
1220,73.3%
1221,5
1222,2.25
1223,196.2
1224,49/75
1225,33.33
1226,188.4
1227,160
1228,50
1229,125
1230,3
1231,1
1232,54
1233,64
1234,599.6
1235,176.75
1236,105
1237,90
1238,15
1239,6
1240,0.96
1241,2/3
1242,133333333.33333333
1243,240
1244,147
1245,4100
1246,220
1247,25
1248,88
1249,660
1250,33
1251,45
1252,36
1253,16
1254,36
1255,8
1256,30
1257,38
1258,24
1259,16
1260,53
1261,22
1262,4
1263,37
1264,6
1265,45
1266,8
1267,13
1268,23
1269,18
1270,45
1271,53
1272,30
1273,26
1274,90
1275,12
1276,72
1277,30
1278,84
1279,24
1280,81
1281,51
1282,84
1283,96
1284,384
1285,40
1286,24
1287,35
1288,27
1289,48
1290,9
1291,26
1292,26
1293,10
1294,29
1295,42
1296,100
1297,3
1298,8
1299,6
1300,0
1301,20
1302,1
1303,5
1304,6
1305,5
1306,2
1307,5
1308,8
1309,9
1310,49
1311,7
1312,4
1313,32
1314,4
1315,9
1316,13
1317,5
1318,13
1319,6
1320,7
1321,4
1322,90
1323,31
1324,32
1325,40
1326,17
1327,9
1328,60
1329,9
1330,42
1331,6
1332,68
1333,22
1334,5
1335,80
1336,162
1337,64
1338,30
1339,9
1340,73
1341,2
1342,6
1343,7
1344,24
1345,52
1346,31
1347,15
1348,6
1349,25
1350,10
1351,16
1352,19
1353,28
1354,37
1355,54
1356,382
1357,3.14159
1358,160
1359,700
1360,90
1361,28800
1362,30000
1363,9
1364,120
1365,5
1366,8
1367,7
1368,18784
1369,144
1370,36
1371,27
1372,335
1373,200
1374,191.25
1375,0
1376,500
1377,20.3333
1378,9.4
1379,0.72
1380,0.009
1381,723.36
1382,5
1383,12
1384,471.67
1385,9.225
1386,4
1387,2
1388,150
1389,5.34
1390,42
1391,2.4
1392,40
1393,135
1394,40
1395,16
1396,3
1397,104
1398,95
1399,840
1400,3
1401,180
1402,8
1403,12
1404,156
1405,9
1406,622
1407,49
1408,1513
1409,50
1410,367
1411,400
1412,352
1413,40
1414,88
1415,717.615
1416,10000
1417,3
1418,120
1419,30
1420,60
1421,30.6
1422,33.45
1423,3.6
1424,8000
1425,24
1426,67
1427,4
1428,290
1429,11
1430,25
1431,12
1432,6
1433,45
1434,2.4
1435,44.3
1436,648
1437,162
1438,51
1439,20
1440,64
1441,11
1442,110
1443,78
1444,18
1445,20
1446,13950
1447,300
1448,0.35
1449,4
1450,22
1451,84
1452,216
1453,317
1454,0.5
1455,32.5
1456,169
1457,4
1458,2
1459,20
1460,3612
1461,560
1462,55.2
1463,36
1464,8
1465,290
1466,55
1467,348
1468,8.75
1469,1.1
1470,137
1471,0
1472,10
1473,48
1474,26
1475,8
1476,50
1477,45
1478,6
1479,24
1480,0.6
1481,92
1482,15
1483,3
1484,48
1485,4
1486,12
1487,33
1488,4
1489,56
1490,3.5
1491,31
1492,90
1493,7000
1494,32
1495,3.0401
1496,18
1497,4
1498,21.06
1499,2370
1500,1
1501,3.6
1502,149
1503,40
1504,371
1505,28
1506,34
1507,729
1508,18.7
1509,180
1510,945
1511,20.62
1512,32
1513,900
1514,70
1515,520
1516,24
1517,1.55
1518,16410
1519,12
1520,90
1521,24
1522,300
1523,41
1524,25
1525,118.576
1526,70
1527,3
1528,25.6
1529,130
1530,1010
1531,36
1532,8
1533,1037.5
1534,4800
1535,2
1536,5.29
1537,30
1538,1/21
1539,160
1540,128
1541,69.94
1542,25
1543,150
1544,24
1545,400
1546,650
1547,20
1548,1/8
1549,16
1550,100
1551,4
1552,122
1553,4500
1554,20
1555,628
1556,3.586656
1557,9.42
1558,0.04
1559,25
1560,3200
1561,17
1562,3
1563,144
1564,33
1565,10
1566,360
1567,4.5
1568,110400
1569,90
1570,3000
1571,3.2
1572,15.7
1573,7.5
1574,20
1575,90
1576,7180
1577,33.9
1578,157.5
1579,306
1580,10
1581,64
1582,125
1583,250
1584,250
1585,857.14
1586,0
1587,102
1588,41
1589,20
1590,73
1591,72
1592,90
1593,140
1594,50
1595,28
1596,5.2
1597,22.12%
1598,5
1599,98
1600,30
1601,2398.69
1602,40
1603,6400
1604,30
1605,210
1606,1512
1607,72
1608,8
1609,50.24
1610,5024
1611,5024
1612,790.91
1613,104
1614,19
1615,52
1616,563
1617,50
1618,150
1619,120
1620,45
1621,60
1622,64
1623,120
1624,3
1625,369.86
1626,3
1627,1
1628,2
1629,60
1630,1600
1631,2.92
1632,15
1633,3.33
1634,8.5
1635,2
1636,90
1637,54
1638,30
1639,5
1640,84
1641,14.04
1642,368
1643,720
1644,12
1645,12.625
1646,12.56
1647,20
1648,48
1649,18
1650,1770
1651,95
1652,9.8
1653,15
1654,92%
1655,100
1656,1
1657,400
1658,5
1659,8040
1660,32
1661,6
1662,8
1663,15
1664,3.2
1665,3
1666,26
1667,11
1668,625
1669,0.36
1670,9/16
1671,1385
1672,16800
1673,32
1674,100
1675,162
1676,127.5
1677,25
1678,18
1679,5444.44
1680,1.25
1681,3200
1682,142
1683,1200
1684,2
1685,60
1686,15
1687,780
1688,250
1689,125
1690,1120
1691,3.2
1692,1.5
1693,50
1694,37.68
1695,576
1696,10.4
1697,314
1698,30
1699,4
1700,20
1701,16.666
1702,24
1703,6.8
1704,16.27
1705,0.25
1706,3
1707,42
1708,600
1709,5.5
1710,1920
1711,7.125
1712,66
1713,50
1714,1600.2
1715,21
1716,10
1717,400
1718,12
1719,3600
1720,40
1721,54.7312
1722,45
1723,1376
1724,121.04
1725,66
1726,50
1727,28.26
1728,16
1729,60
1730,12.5
1731,1
1732,110
1733,37.5
1734,25
1735,180
1736,62
1737,130
1738,240
1739,1496
1740,23
1741,60
1742,20
1743,1380
1744,100
1745,17
1746,7
1747,90
1748,10
1749,280
1750,114
1751,000
1752,14
1753,1.74
1754,25
1755,1.8
1756,2.4
1757,1200
1758,2.617
1759,1.67
1760,17
1761,24
1762,32.13
1763,1055
1764,20
1765,300
1766,40
1767,30
1768,36
1769,8
1770,90.9
1771,960
1772,505
1773,2682
1774,0.4
1775,888.888
1776,800
1777,3
1778,25760
1779,1030
1780,50
1781,8
1782,1175
1783,30
1784,68
1785,1
1786,9
1787,17
1788,170
1789,6
1790,600
1791,750
1792,20
1793,11
1794,3
1795,23.36
1796,1
1797,3.375
1798,24
1799,500
1800,0.8
1801,4
1802,40320
1803,000
1804,350
1805,940
1806,7200
1807,64
1808,45
1809,8
1810,660
1811,9
1812,1256.634
1813,375
1814,7
1815,72
1816,1
1817,20
1818,102
1819,72
1820,7040
1821,54
1822,218
1823,9
1824,200
1825,1355
1826,2.5
1827,362
1828,160
1829,219.8
1830,40
1831,3
1832,16
1833,6028
1834,272
1835,2
1836,2685
1837,4
1838,10
1839,4
1840,840
1841,2
1842,12
1843,140
1844,2.8
1845,97.94
1846,20
1847,624
1848,9
1849,500
1850,204.5
1851,31.625
1852,35
1853,1555
1854,3
1855,12
1856,1600
1857,605000
1858,60
1859,52
1860,42.5
1861,15
1862,96
1863,12
1864,7
1865,13
1866,1210
1867,6
1868,12
1869,6720
1870,4
1871,30
1872,5400
1873,5190
1874,1.57
1875,13
1876,24
1877,6
1878,126
1879,46
1880,53.925
1881,3.77
1882,6
1883,3888
1884,1088
1885,5
1886,20
1887,1
1888,240
1889,3
1890,16
1891,52%
1892,54
1893,78.96
1894,299
1895,128
1896,15
1897,3
1898,1
1899,152
1900,9
1901,40
1902,144
1903,4.2
1904,3
1905,1
1906,420
1907,968
1908,3
1909,0.1416
1910,26.1
1911,1469
1912,12
1913,9
1914,0.148
1915,108
1916,12
1917,11
1918,16
1919,96
1920,60
1921,328
1922,25.5
1923,5196
1924,13
1925,0.0152
1926,1.64
1927,168
1928,2.25
1929,2
1930,20
1931,0.7
1932,160
1933,40
1934,143750
1935,243
1936,1800
1937,2.16
1938,11
1939,2
1940,93
1941,1.7
1942,1.57
1943,1000
1944,89.3
1945,1.2
1946,4840
1947,350
1948,12
1949,13000
1950,80%
1951,9.7
1952,5
1953,3.2
1954,4
1955,4900
1956,10
1957,7
1958,34.54
1959,10
1960,16
1961,0.04
1962,3740
1963,6.25
1964,944
1965,3.9
1966,2
1967,480
1968,2
1969,79
1970,89
1971,3.9
1972,180
1973,2.51
1974,720
1975,42
1976,3.8
1977,20
1978,30
1979,7
1980,8
1981,3
1982,14.4
1983,25
1984,6
1985,78
1986,150
1987,1
1988,80
1989,2202
1990,402
1991,18
1992,5000
1993,1000
1994,22
1995,4605
1996,0
1997,6
1998,35
1999,96
2000,2
2001,4032
2002,30
2003,81
2004,80
2005,45
2006,260
2007,0
2008,1184
2009,621
2010,5000
2011,36
2012,1500
2013,5
2014,20
2015,36
2016,14
2017,4
2018,0.2
2019,120
2020,90
2021,110
2022,800
2023,400
2024,170
2025,12.3
2026,62
2027,15
2028,4
2029,29.46
2030,87.5
2031,4
2032,70
2033,14
2034,8640
2035,5
2036,648
2037,720
2038,384
2039,133.33
2040,5
2041,274.9
2042,1.5708
2043,5
2044,1.19
2045,4
2046,240
2047,15
2048,7
2049,20
2050,1
2051,1092
2052,9
2053,748.8
2054,5
2055,16
2056,39
2057,1.2
2058,1.2
2059,1900000
2060,33.33
2061,10
2062,5200
2063,37.4
2064,24
2065,460
2066,000
2067,32
2068,7.069
2069,266
2070,42
2071,270
2072,3
2073,96
2074,22
2075,36.75
2076,3150
2077,5
2078,390
2079,125
2080,1.0
2081,21
2082,35
2083,10
2084,37485
2085,80
2086,78.5
2087,54
2088,128.57
2089,1860
2090,192
2091,108
2092,7.2
2093,900
2094,56
2095,686.7
2096,62.8
2097,24
2098,3
2099,20%
2100,780
2101,4150
2102,0.001
2103,125.6
2104,9
2105,43
2106,125
2107,300.8
2108,4680
2109,2600
2110,200
2111,60
2112,128
2113,20.968
2114,13
2115,622
2116,9000
2117,200
2118,157.14
2119,336
2120,15
2121,1089.6
2122,798.32
2123,7.065
2124,1.1
2125,3.14
2126,830
2127,99
2128,268
2129,7.07
2130,2
2131,75
2132,2
2133,3720
2134,1
2135,6.594
2136,22
2137,7
2138,14
2139,12
2140,17.5
2141,16
2142,12
2143,12
2144,0.2
2145,9
2146,1296
2147,0.12
2148,0.95
2149,9
2150,1.872
2151,18.6
2152,10
2153,31.8
2154,699
2155,12
2156,3
2157,120
2158,15
2159,45
2160,0
2161,480
2162,348
2163,36
2164,22
2165,2.2
2166,124
2167,58520
2168,455
2169,1800
2170,2.5
2171,5
2172,32.5%
2173,8882
2174,8
2175,12%
2176,650000%
2177,3
2178,273
2179,12
2180,31400
2181,180
2182,715
2183,8
2184,1710
2185,100
2186,40.33
2187,441
2188,1488
2189,3
2190,270
2191,18
2192,30
2193,56
2194,264
2195,3400
2196,24
2197,128.3
2198,0.79
2199,11
2200,180
2201,4948
2202,15
2203,400
2204,2
2205,4
2206,9.09
2207,27
2208,16
2209,210
2210,496
2211,2
2212,95
2213,60
2214,1.24
2215,56.8125
2216,10
2217,356
2218,10
2219,19
2220,10890
2221,2625
2222,105
2223,27
2224,7.78
2225,1500
2226,20
2227,240
2228,0.67
2229,541.67
2230,196.912
2231,5
2232,8
2233,4.5
2234,64
2235,1.32
2236,18
2237,120
2238,11
2239,600
2240,1500
2241,94.5
2242,0.86
2243,6300
2244,45
2245,1.5
2246,12
2247,121
2248,4.5
2249,480
2250,37.7
2251,960
2252,114
2253,12
2254,1440
2255,9
2256,60
2257,5750
2258,32
2259,105
2260,360
2261,16%
2262,22%
2263,2
2264,10
2265,52.5
2266,232
2267,22.5
2268,39
2269,8
2270,6
2271,55
2272,71.8
2273,23
2274,3.2
2275,81
2276,1053
2277,320
2278,20
2279,6027.86
2280,1
2281,50.4
2282,3000
2283,1190
2284,3590
2285,42
2286,200
2287,1.5
2288,12
2289,300
2290,100
2291,45
2292,45
2293,40
2294,42
2295,53.96
2296,72
2297,9
2298,28.26
2299,4.338
2300,24
2301,4.5
2302,1499
2303,10
2304,42.8
2305,3
2306,58.4
2307,1200
2308,14
2309,8
2310,8
2311,5
2312,27
2313,1100
2314,2550
2315,6
2316,12
2317,405
2318,2
2319,0
2320,45
2321,360
2322,28%
2323,12.8
2324,75
2325,900
2326,1537
2327,280
2328,19
2329,13
2330,750
2331,69
2332,144
2333,4200
2334,85.8
2335,120
2336,12
2337,5
2338,733
2339,2
2340,21.5
2341,1520
2342,7.03
2343,106
2344,29
2345,70
2346,156
2347,18
2348,48
2349,327
2350,1080
2351,50
2352,3
2353,2
2354,240
2355,200
2356,1560
2357,60.5
2358,124
2359,1243
2360,166.67%
2361,13
2362,515.2
2363,8.8
2364,7
2365,230
2366,15
2367,52.87
2368,600
2369,3
2370,120
2371,7
2372,2.26
2373,324
2374,248
2375,56
2376,10
2377,43
2378,4
2379,2.9
2380,360
2381,17
2382,41
2383,3272
2384,220
2385,28
2386,110
2387,1038
2388,74
2389,0.75
2390,90
2391,360
2392,195
2393,15
2394,27.8
2395,9
2396,140
2397,3
2398,30.5
2399,80%
2400,25.2
2401,13.9375
2402,1
2403,8
2404,70
2405,18.67
2406,62
2407,7.8
2408,40
2409,12
2410,4
2411,8.86
2412,8.5
2413,4
2414,1
2415,105
2416,12.56
2417,1
2418,48
2419,90
2420,3
2421,144
2422,8
2423,1
2424,2.18
2425,11963.2
2426,96
2427,6
2428,150
2429,0.8
2430,8
2431,45
2432,20
2433,67.5
2434,2.5
2435,9
2436,177.6
2437,22.4
2438,19
2439,8
2440,85%
2441,199
2442,9
2443,2.6
2444,40
2445,22
2446,33.33
2447,2095
2448,7
2449,41510.2
2450,5
2451,30
2452,560
2453,14904
2454,6
2455,25
2456,25%
2457,22
2458,12
2459,1256
2460,45
2461,5
2462,3
2463,28
2464,12.56
2465,40
2466,53.4
2467,1.78
2468,44
2469,0.96
2470,16
2471,25
2472,7
2473,120
2474,6
2475,80
2476,25
2477,5
2478,32
2479,60
2480,21
2481,2005
2482,19
2483,60
2484,3.14
2485,600
2486,82%
2487,375
2488,0
2489,8
2490,432
2491,8
2492,12
2493,2
2494,81
2495,28.22
2496,5
2497,800
2498,4
2499,0
2500,150
2501,1665.25
2502,100
2503,16
2504,67.5%
2505,3
2506,4
2507,35
2508,480
2509,15
2510,9700
2511,113.04
2512,7630
2513,18.84
2514,1.76
2515,40
2516,418
2517,4.8
2518,113.04
2519,4
2520,400
2521,5840
2522,2
2523,4
2524,12
2525,2
2526,0
2527,136
2528,8
2529,66
2530,12
2531,26.67
2532,150
2533,384
2534,15
2535,2
2536,200
2537,6
2538,0.4
2539,11
2540,2.4
2541,7
2542,10
2543,200%
2544,300
2545,12
2546,1056
2547,200
2548,470
2549,22
2550,4
2551,5
2552,19
2553,12.5%
2554,251
2555,4
2556,98
2557,0.002814
2558,5
2559,230400
2560,36%
2561,90
2562,9.2
2563,5
2564,11/3
2565,7.5
2566,147.2
2567,2880
2568,180
2569,720
2570,30
2571,7000
2572,20
2573,468
2574,5
2575,60
2576,16
2577,21.25
2578,78.5
2579,52.8
2580,404.8
2581,12
2582,48
2583,100
2584,12
2585,80
2586,48
2587,18
2588,31.5
2589,2
2590,2.0625
2591,6
2592,45
2593,19
2594,240
2595,400
2596,1
2597,8.55
2598,23.67
2599,48
2600,125
2601,3360
2602,1800
2603,116.4
2604,10
2605,57
2606,48
2607,2.5
2608,2
2609,17
2610,49
2611,43.98
2612,1344
2613,25
2614,60
2615,11
2616,82.2
2617,1800
2618,720
2619,10
2620,96%
2621,0
2622,11
2623,17
2624,3
2625,50.24
2626,0.838
2627,72
2628,100%
2629,200
2630,129
2631,3
2632,16
2633,74
2634,1.1
2635,200
2636,19
2637,36.9
2638,20
2639,1
2640,3
2641,270
2642,5
2643,990
2644,144
2645,128
2646,84
2647,30
2648,5
2649,40
2650,2.5
2651,20
2652,8
2653,300
2654,1
2655,2.45
2656,187.5
2657,4
2658,72
2659,21.9
2660,37.68
2661,20%
2662,4
2663,7176
2664,270
2665,2543
2666,3
2667,98.73
2668,5
2669,7
2670,0.43
2671,5
2672,350
2673,6
2674,9
2675,35
2676,11
2677,2
2678,7968
2679,17.72
2680,8
2681,7
2682,0.257
2683,60000
2684,20
2685,500
2686,40%
2687,000
2688,122.4
2689,14
2690,218.75
2691,34060
2692,90%
2693,246
2694,1.6
2695,16
